word,type
鬧鬧嚷嚷,neg
聞噎廢食,neg
聞風喪膽,neg
聞風破膽,neg
聞風而逃,neg
聞風遠揚,neg
阮囊羞澀,neg
防不勝防,neg
防守狀態,neg
防毒面具,neg
陽解陰毒,neg
陰奉陽違,neg
陰謀不軌,neg
陰謀詭計,neg
陰陽怪氣,neg
陰險毒辣,neg
陰魂不散,neg
階段分化,neg
阿其所好,neg
阿尊事貴,neg
阿意取容,neg
阿時趨俗,neg
阿權膴仕,neg
阿諛取容,neg
阿諛奉承,neg
阿諛諂媚,neg
阿諛逢迎,neg
阿諛順旨,neg
附會穿鑿,neg
附鳳攀龍,neg
附勢趨炎,neg
附聲吠影,neg
附庸風雅,neg
附影附聲,neg
附炎趨熱,neg
附翼攀鱗,neg
附膚落毛,neg
附膻逐腥,neg
附贅縣疣,neg
附贅懸疣,neg
附驥名彰,neg
附驥攀鱗,neg
陳腐不堪,neg
陳規陋習,neg
陳詞濫調,neg
降心相從,neg
降心順俗,neg
降志辱身,neg
降本流末,neg
降格以求,neg
降貴紆尊,neg
限制因素,neg
陡然下降,neg
險象環生,neg
險阻艱難,neg
陵弱暴寡,neg
陶犬瓦雞,neg
陷入僵局,neg
陷於困境,neg
陷身囹圄,neg
隨世沈浮,neg
隨人作計,neg
隨俗沈浮,neg
隨俗沉浮,neg
隨俗浮沈,neg
隨口泄漏,neg
隨聲吠影,neg
隨聲是非,neg
隨聲趨和,neg
隨聲附和,neg
隨心所欲,neg
隨方逐圓,neg
隨波逐塵,neg
隨波逐流,neg
隨波逐浪,neg
隨珠彈雀,neg
隨近逐便,neg
隨風使舵,neg
隨風倒舵,neg
隨風轉舵,neg
隨風逐浪,neg
隱形眼鏡,neg
隱晦曲折,neg
隱約其辭,neg
隔三差五,neg
隔牆有耳,neg
隔岸觀火,neg
隔皮斷貨,neg
隔靴抓痒,neg
隔靴搔痒,neg
隔靴爬痒,neg
障人眼目,neg
難上加難,neg
難以取悅,neg
難以忍受,neg
難以捉摸,neg
難以明了,neg
難以溝通,neg
難以相信,neg
難以置信,neg
難看死了,neg
雀目鼠步,neg
雄心豹膽,neg
集矢之的,neg
雉伏鼠竄,neg
雉頭狐腋,neg
雕心雁爪,neg
雕心鷹爪,neg
雕虫刻篆,neg
雕虫小事,neg
雕虫小巧,neg
雕虫小技,neg
雕虫小藝,neg
雕虫末伎,neg
雕虫末技,neg
雕虫篆刻,neg
雕虫薄技,neg
雕鏤藻繪,neg
雨後送傘,neg
雨淋日炙,neg
雨霾風障,neg
雪上加霜,neg
雪窖冰天,neg
雪虐風饕,neg
零丁孤苦,neg
零七八碎,neg
零敲碎打,neg
零零散散,neg
零零碎碎,neg
霧氣騰騰,neg
霧鱗雲爪,neg
震天動地,neg
震耳欲聾,neg
霜露之悲,neg
霜露之感,neg
露宿風餐,neg
露影藏形,neg
露餐風宿,neg
霸王別姬,neg
霸王風月,neg
霸道橫行,neg
青天白日,neg
青紅皂白,neg
青蠅吊客,neg
青面獠牙,neg
靜言令色,neg
靜言庸違,neg
非分之想,neg
非婚生子,neg
非常飢餓,neg
非意相干,neg
非機動車,neg
非驢非馬,neg
靡有孑遺,neg
靡然順風,neg
靡衣偷食,neg
靡衣媮食,neg
靡靡之樂,neg
靡靡之聲,neg
靡靡之音,neg
面從腹誹,neg
面牆而立,neg
面如土色,neg
面如死灰,neg
面帶嗔色,neg
面帶怒色,neg
面無人色,neg
面無血色,neg
面是心非,neg
面是背非,neg
面有慍色,neg
面有愧色,neg
面有難色,neg
面目全非,neg
面目可憎,neg
面目猙獰,neg
面譽背毀,neg
面譽背非,neg
面諛背毀,neg
面謾腹誹,neg
面面厮覷,neg
面面相看,neg
面面相睹,neg
面面相窺,neg
面面相覷,neg
面黃肌瘦,neg
鞅鞅不樂,neg
韓盧逐逡,neg
韓壽偷香,neg
韜晦之計,neg
項背相望,neg
順手牽羊,neg
順水人情,neg
順風使帆,neg
順風使舵,neg
順風轉舵,neg
頑固不化,neg
頑梗不化,neg
頑皮賊骨,neg
頑皮賴肉,neg
頑皮賴骨,neg
顧後瞻前,neg
顧小失大,neg
顧影弄姿,neg
顧影自憐,neg
顧景慚形,neg
顧此失彼,neg
顧犬補牢,neg
顧而言他,neg
顧慮重重,neg
頓生疑竇,neg
頓足捶胸,neg
頗有微詞,neg
頤指氣使,neg
頹垣廢井,neg
頹垣斷塹,neg
頹垣敗井,neg
頹垣敗壁,neg
頹廢主義,neg
顛三倒四,neg
顛倒是非,neg
顛倒黑白,neg
顛來倒去,neg
顛沛流離,neg
顛鸞倒鳳,neg
顫顫悠悠,neg
風吹草動,neg
風聲鶴唳,neg
風流罪過,neg
風流韻事,neg
風花雪月,neg
風言影語,neg
風言醋語,neg
風言風語,neg
風車雲馬,neg
風雨如磐,neg
風雨晦暝,neg
風餐露宿,neg
風鬟雨鬢,neg
飄樊落溷,neg
飄瓦虛舟,neg
飄籓墜溷,neg
飄茵墮溷,neg
飄茵落溷,neg
飛揚跋扈,neg
飛來橫禍,neg
飛殃走禍,neg
飛沙走石,neg
飛流短長,neg
飛災橫禍,neg
飛短流長,neg
飛禽走獸,neg
飛蛾赴火,neg
飛言醋語,neg
飛謀薦謗,neg
飛謀釣謗,neg
食不充口,neg
食不充腸,neg
食不充飢,neg
食不果腹,neg
食不甘味,neg
食不知味,neg
食不終味,neg
食不遑味,neg
食前方丈,neg
食古不化,neg
食古如鯁,neg
食品污染,neg
食子徇君,neg
食少事煩,neg
食日萬錢,neg
食物中毒,neg
食玉炊桂,neg
食生不化,neg
食而不化,neg
食肉寢皮,neg
食荼臥棘,neg
食言而肥,neg
饕口饞舌,neg
饕風虐雪,neg
飢不擇食,neg
飢寒交加,neg
飢寒交迫,neg
飢腸轆轆,neg
飢附飽揚,neg
飫甘饜肥,neg
飯囊衣架,neg
飯囊酒甕,neg
飯坑酒囊,neg
飯來開口,neg
飯來張口,neg
飲恨吞聲,neg
飲鴆止渴,neg
飲鴆解渴,neg
飾垢掩疵,neg
飾情矯行,neg
飾非養過,neg
飾非拒諫,neg
飾非文過,neg
飾非遂過,neg
飽以老拳,neg
飽其私囊,neg
飽食終日,neg
饾饤堆砌,neg
餓得要死,neg
餓殍遍野,neg
饞涎欲滴,neg
首當其沖,neg
首鼠兩端,neg
首鼠模棱,neg
騃童鈍夫,neg
馬仰人翻,neg
馬勃牛溲,neg
馬去馬歸,neg
馬失前蹄,neg
馬拉西亞,neg
馬捉老鼠,neg
馬牛襟裾,neg
馬瘦毛長,neg
馬腹逃鞭,neg
馬齒徒增,neg
馬齒徒長,neg
驢年馬月,neg
驢脣馬觜,neg
驢鳴犬吠,neg
驢鳴狗吠,neg
駑馬戀棧,neg
駑馬鉛刀,neg
罵不絕口,neg
罵天咒地,neg
罵天扯地,neg
罵得很慘,neg
罵罵咧咧,neg
驕佚奢淫,neg
驕侈暴佚,neg
驕侈淫虐,neg
驕傲自大,neg
驕傲自滿,neg
驕兵必敗,neg
驕奢放逸,neg
驕奢淫佚,neg
驕奢淫泆,neg
驕奢淫逸,neg
驕泰淫泆,neg
驕生慣養,neg
駭人聽聞,neg
駭人視聽,neg
駭人聞聽,neg
駭人聞見,neg
駭心動目,neg
駭然失色,neg
駭狀殊形,neg
駭目驚心,neg
騎揚州鶴,neg
騎虎難下,neg
騎鶴上揚,neg
騎鶴維揚,neg
騙吃混喝,neg
驟不及防,neg
骨瘦如柴,neg
骨瘦形銷,neg
骨肉未寒,neg
骨肉相殘,neg
骨騰肉飛,neg
骨質增生,neg
骨軟筋麻,neg
骨鯁在喉,neg
髀肉復生,neg
髒唐爛漢,neg
高下在口,neg
高傲態度,neg
高分低能,neg
高度興奮,neg
高抬貴手,neg
高睨大談,neg
高自標置,neg
高自標譽,neg
高視闊步,neg
高談大論,neg
高談虛論,neg
高談闊論,neg
高車駟馬,neg
高速疾駛,neg
高錳酸鉀,neg
高陽酒徒,neg
高高在上,neg
鬢亂釵橫,neg
鬻聲釣世,neg
鬻寵擅權,neg
鬻良雜苦,neg
鬻駑竊價,neg
鬻雞為鳳,neg
鬼使神差,neg
鬼哭天愁,neg
鬼哭狼嚎,neg
鬼哭神號,neg
鬼哭神嚎,neg
鬼哭神驚,neg
鬼哭神愁,neg
鬼頭滑腦,neg
鬼頭鬼腦,neg
鬼怕惡人,neg
鬼抓狼嚎,neg
鬼泣神號,neg
鬼泣神嚎,neg
鬼爛神焦,neg
鬼瞰其室,neg
鬼瞰高明,neg
鬼蜮伎倆,neg
鬼蜮技倆,neg
鬼計多端,neg
鬼計百端,neg
鬼話連篇,neg
鬼迷心竅,neg
鬼鬼祟祟,neg
鬼魅伎倆,neg
魂不守舍,neg
魂不赴體,neg
魂不附體,neg
魂飛天外,neg
魂飛膽顫,neg
魂飛魄散,neg
魄散魂飛,neg
魏鵲無枝,neg
魑魅魍魎,neg
魔鬼似的,neg
魚驚鳥散,neg
魚死網破,neg
魚爛取亡,neg
魚爛土崩,neg
魚爛河決,neg
魚爛瓦解,neg
魚目混珍,neg
魚目混珠,neg
魚目間珠,neg
魚肉百姓,neg
魚質龍文,neg
魚龍混雜,neg
魯斤燕削,neg
魯莽滅裂,neg
魯莽行為,neg
魯魚亥豕,neg
鮑魚之次,neg
鮑魚之肆,neg
鮮廉寡恥,neg
鮮衣怒馬,neg
鮮衣美食,neg
鯨吞虎噬,neg
鯨吞蛇噬,neg
鰈離鶼背,neg
鱷魚眼淚,neg
鶗鴂彫卉,neg
鳥不拉機,neg
鳥哭猿啼,neg
鳥聲獸心,neg
鳥盡弓藏,neg
鳥驚魚散,neg
鳥驚魚潰,neg
鳥驚魚駭,neg
鳥驚鼠竄,neg
鳥散魚潰,neg
鳥駭鼠竄,neg
鳩佔鵲巢,neg
鳩僭鵲巢,neg
鳩奪鵲巢,neg
鳩居鵲巢,neg
鳩形鵠面,neg
雞爭鵝斗,neg
雞口牛後,neg
雞尸牛從,neg
雞毛蒜皮,neg
雞犬升天,neg
雞犬昇天,neg
雞皮疙瘩,neg
雞皮鶴發,neg
雞腸狗肚,neg
雞胸龜背,neg
雞零狗碎,neg
雞飛狗叫,neg
雞飛狗走,neg
雞飛狗跳,neg
雞飛蛋打,neg
雞鳴狗吠,neg
雞鳴狗盜,neg
雞鹜爭食,neg
鳶肩羔膝,neg
鳶肩豺目,neg
鳴冤叫屈,neg
鸮心鸝舌,neg
鸮鳴鼠暴,neg
鷙擊狼噬,neg
鷙狠狼戾,neg
鸞分鳳離,neg
鸞隻鳳單,neg
鸞孤鳳隻,neg
鸞孤鳳寡,neg
鴻隱鳳伏,neg
鴻鵠將至,neg
鵲壘巢鳩,neg
鵲巢鳩主,neg
鵲巢鳩佔,neg
鵲巢鳩居,neg
鵲巢鳩據,neg
鵲巢鳩踞,neg
鶴唳風聲,neg
鶴困雞群,neg
鶴短鳧長,neg
鶴背揚州,neg
鶴膝蜂腰,neg
鸚鵡學舌,neg
鹯視狼顧,neg
鷹擊毛摯,neg
鷹揚虎噬,neg
鷹瞵虎攫,neg
鷹瞵虎視,neg
鷹瞵鶚視,neg
鷹視狼步,neg
鷹鼻鷂眼,neg
鹿皮蒼璧,neg
鹿馴豕暴,neg
麻木不仁,neg
麻痺大意,neg
麻痺不仁,neg
麻醉藥物,neg
黃口小兒,neg
黃口稚子,neg
黃楊厄聞,neg
黃牌警告,neg
黃色文學,neg
黃金水道,neg
黎庶涂炭,neg
黏皮帶骨,neg
黏皮著骨,neg
黑不溜秋,neg
黑地昏天,neg
黑漆寥光,neg
黑漆皮燈,neg
黑燈瞎火,neg
黑白混淆,neg
黑言誑語,neg
黑風孽海,neg
黔突暖席,neg
黔驢之技,neg
黔驢技孤,neg
黔驢技窮,neg
默默承受,neg
黷武窮兵,neg
黯然傷神,neg
黯然失色,neg
黯然神傷,neg
黯然銷魂,neg
黽穴鴝巢,neg
鼎魚幕燕,neg
鼓吻奮爪,neg
鼓噪而起,neg
鼓眼努睛,neg
鼓睛暴眼,neg
鼓腦爭頭,neg
鼓脣咋舌,neg
鼓脣弄舌,neg
鼓脣搖舌,neg
鼓腹而游,neg
鼓舌搖脣,neg
鼠偷狗盜,neg
鼠入牛角,neg
鼠憑社貴,neg
鼠屎汙羹,neg
鼠心狼肺,neg
鼠牙雀角,neg
鼠盜狗竊,neg
鼠目寸光,neg
鼠目麞頭,neg
鼠穴尋羊,neg
鼠竊狗偷,neg
鼠竊狗盜,neg
鼠竄狗盜,neg
鼠竄狼奔,neg
鼠竄蜂逝,neg
鼠肚雞腸,neg
鼠肝虫臂,neg
鼠腥蝸腸,neg
鼠腹蝸腸,neg
鼠腹雞腸,neg
鼠臂蟣肝,neg
鼠跡狐蹤,neg
鼠雀之牙,neg
鼠雀之輩,neg
鼠首僨事,neg
鼠齧虫穿,neg
鼠齧蠹蝕,neg
鼴腹易盈,neg
鼻孔撩天,neg
鼻孔朝天,neg
鼻孔遼天,neg
龍頭鋸角,neg
龍屈蛇伸,neg
龍生九種,neg
龍睜虎眼,neg
龍胡之痛,neg
龍蛇混雜,neg
龍蟠虯結,neg
龍門點額,neg
龍陽泣魚,neg
龍首豕足,neg
龍馭上賓,neg
龍鬼蛇神,neg
龜冷支床,neg
龜毛兔角,neg
龜玉毀櫝,neg
一下子爆發,neg
一去不復返,neg
一推六二五,neg
一棍子打死,neg
一肚子壞水,neg
一般殺人罪,neg
一鍬掘個井,neg
一問三不知,neg
一鼻孔出氣,neg
上不得台盤,neg
下半身思考,neg
不光明正大,neg
不可能之事,neg
不安的狀態,neg
不平等條約,neg
不引人注意,neg
不愉快的事,neg
不是滋味兒,neg
不直截了當,neg
不經意說出,neg
不適應環境,neg
不重要之人,neg
世界的末日,neg
嚴酷的考驗,neg
喪失公權者,neg
臨死的痛苦,neg
書生氣十足,neg
亂哄哄地跑,neg
亂批評別人,neg
爭吵的原因,neg
從事小爭論,neg
令人不愉快,neg
令人不滿意,neg
以喧鬧聲擾,neg
以誘餌吸引,neg
任性的舉動,neg
作驚人表演,neg
作犯規動作,neg
作賊喊捉賊,neg
依樣畫葫蘆,neg
倒底要怎樣,neg
倚酒三分醉,neg
偏執狂患者,neg
偷偷地行動,neg
偷香盜玉者,neg
像煞有介事,neg
克拉滕伯格,neg
兵敗如山倒,neg
湊什麼熱鬧,neg
分子生物學,neg
分心的事物,neg
刮出刺耳聲,neg
刺眼的強光,neg
功利主義者,neg
動蕩的局面,neg
十步九回頭,neg
賣狗皮膏藥,neg
厚著臉皮做,neg
反其道而行,neg
反動主義者,neg
發出刺耳聲,neg
發出呻吟聲,neg
發出咯咯聲,neg
發出嘈雜聲,neg
發出撞擊聲,neg
發出砰然聲,neg
受感情驅使,neg
變得不愉快,neg
變態性欲者,neg
可怕的事物,neg
可笑不自量,neg
史弟阋於牆,neg
司馬昭之心,neg
含糊地說話,neg
吹胡子瞪眼,neg
吼叫著表達,neg
咬字不清晰,neg
品性不端的,neg
啞子吃黃連,neg
唯物辯証法,neg
啥也不說了,neg
啪的一聲甩,neg
喃喃地說出,neg
喧鬧的談笑,neg
嘲弄的物件,neg
坐山觀虎斗,neg
牆倒眾人推,neg
復雜的事物,neg
復雜的因素,neg
大聲的要求,neg
大小姐脾氣,neg
大意失荊州,neg
大民族主義,neg
大眼看小眼,neg
大錯而特錯,neg
天安門事件,neg
夸張的手法,neg
夸張的言語,neg
好嘮叨的人,neg
好責罵的人,neg
如野獸般的,neg
完全喪失者,neg
密藏的金錢,neg
對健康有害,neg
對進行報復,neg
將交保釋放,neg
小孩沒屁眼,neg
小巫見大巫,neg
小規模戰斗,neg
尖著聲音講,neg
尚未准備好,neg
尼瑪的尼瑪,neg
布氏杆菌病,neg
干到最高點,neg
引起不舒服,neg
強烈的欲望,neg
強盜挂念珠,neg
徹底的失敗,neg
很深的裂縫,neg
得不到休息,neg
得罪人的人,neg
心臟受不了,neg
心裡堵得慌,neg
忠清南道人,neg
急來抱佛腳,neg
怪異的東西,neg
怪誕的事物,neg
怪誕的圖樣,neg
怪誕的行動,neg
恐怖主義者,neg
恨得牙痒痒,neg
恨的牙痒痒,neg
恨鐵不成鋼,neg
情節劇似的,neg
意義不明確,neg
愚蠢地說出,neg
手腳不干淨,neg
打人喊救人,neg
打著哈欠說,neg
打破醋壇子,neg
托陳取消派,neg
托馬斯主義,neg
把關在欄內,neg
把工作搞糟,neg
抓來打一打,neg
拉不下臉來,neg
拖沓地進行,neg
持續的叫喊,neg
指責ＳＢＳ,neg
揮猛烈沖打,neg
換湯不換藥,neg
掉隊的飛機,neg
搞什麼名堂,neg
搞什麼玩意,neg
搞什麼飛機,neg
搞得一團亂,neg
搞階級斗爭,neg
搖晃著行駛,neg
攤書擁百城,neg
操賤役的人,neg
政治經濟學,neg
敢怒不敢言,neg
無爭論之餘,neg
無何有之鄉,neg
無助的狀態,neg
無容身之地,neg
無形的東西,neg
無志氣的人,neg
無意義的事,neg
無所措手足,neg
無所施其伎,neg
無所施其技,neg
無所錯手足,neg
無把握的事,neg
無政府狀態,neg
無毒不丈夫,neg
無用武之地,neg
無用的老馬,neg
無立足之地,neg
無恥謂之賤,neg
無聊的想法,neg
無語問蒼天,neg
無道德觀念,neg
無風三尺浪,neg
暗地裡破壞,neg
更惡劣的事,neg
替古人擔憂,neg
替古人耽憂,neg
有啥了不起,neg
有害的動物,neg
有害的植物,neg
有條件投降,neg
有矛盾情緒,neg
未受過教育,neg
未完全發展,neg
未知的東西,neg
未詳細說明,neg
朽木不可雕,neg
殺人不眨眼,neg
殺人不見血,neg
雜亂的一團,neg
板板六十四,neg
極危險之物,neg
極小的空間,neg
極殘忍的人,neg
歇斯底裡症,neg
死得很難看,neg
殘暴的行為,neg
殘酷的行為,neg
水火不相容,neg
汽車扣押場,neg
沈重的步伐,neg
沈重的責任,neg
沒受過教育,neg
沒有觀察到,neg
沒用的家伙,neg
沒見過世面,neg
河東獅子吼,neg
法西斯黨員,neg
浸水而沈沒,neg
灰頭土臉兒,neg
熱熱熱熱熱,neg
版版六十四,neg
狗咬呂洞賓,neg
狗眼看人低,neg
獅子大開口,neg
猛烈的力量,neg
猛烈的抨擊,neg
猛然地一拉,neg
球觸網重發,neg
理不直不壯,neg
用欺騙致使,neg
用皮帶抽打,neg
用臭氣趕出,neg
用詭計取得,neg
甩都甩不掉,neg
疑心生暗鬼,neg
病急亂投醫,neg
痛苦的根源,neg
痛苦的經驗,neg
皮笑肉不笑,neg
盲人騎瞎馬,neg
看了就有氣,neg
眩目地照射,neg
著三不著兩,neg
矮小的東西,neg
砰然作聲地,neg
破罐兒破摔,neg
破罐子破摔,neg
離群的動物,neg
秋後的螞蚱,neg
竹籃子打水,neg
笨拙地說出,neg
笨拙的處理,neg
粗魯地對待,neg
精神損失費,neg
糠菜半年糧,neg
繞圈子的話,neg
缺少的東西,neg
群起而攻之,neg
翻臉不認人,neg
老年痴呆症,neg
老弱病殘孕,neg
耍小姐脾氣,neg
腳踏兩隻船,neg
臉上下不來,neg
臉紅脖子粗,neg
自以為得計,neg
自以為清高,neg
自吹自擂說,neg
自掃門前雪,neg
自私到極點,neg
自負的地方,neg
良心被狗吃,neg
苛政猛於虎,neg
荒謬的言行,neg
落伍的士兵,neg
蚍蜉撼大樹,neg
行為不禮貌,neg
行政訴訟法,neg
表示壞情感,neg
被抑制狀態,neg
被潑水弄濕,neg
被浮渣覆蓋,neg
被玩弄的人,neg
被驅逐的人,neg
覆巢無完卵,neg
設陷阱捕捉,neg
該罰下地獄,neg
說含沙射影,neg
說模棱兩可,neg
說話不算話,neg
謾上不謾下,neg
貪婪地注視,neg
貴人多忘事,neg
走失的家畜,neg
起雞皮疙瘩,neg
超經濟剝削,neg
跼高天蹐厚,neg
躲避責任者,neg
軋軋地作響,neg
過分單純化,neg
過度的疲勞,neg
還不夠亂嗎,neg
還會做什麼,neg
連屁都不如,neg
透不過氣來,neg
郁郁不得志,neg
銀樣镴槍頭,neg
錯亂地做事,neg
錯誤地處理,neg
閑閑沒事做,neg
鬧得不愉快,neg
陰森地逼近,neg
隨便地放置,neg
難捕捉之物,neg
非婚生子女,neg
非難的理由,neg
顧前不顧後,neg
顧頭不顧尾,neg
飽暖思淫欲,neg
飽暖生淫欲,neg
騎上揚州鶴,neg
騎鶴上揚州,neg
騎鶴上維揚,neg
騎鶴更揚州,neg
騎鶴望揚州,neg
鹿死不擇廕,neg
鹿死不擇蔭,neg
鹿死不擇音,neg
一口吃個胖子,neg
不值錢的東西,neg
不關緊要之事,neg
不分青紅皂白,neg
不可信的事物,neg
不合情理之事,neg
不合群的動物,neg
不合規格之物,neg
不合適地代表,neg
不大可能之事,neg
不得已而為之,neg
不斷引起苦惱,neg
不是省油的燈,neg
不正常的興奮,neg
不知天高地厚,neg
不能解決問題,neg
不規則的事物,neg
不足為外人道,neg
不問是非情由,neg
不問青紅皂白,neg
人人得而誅之,neg
從事偽造活動,neg
令人失望的人,neg
令人頭痛之事,neg
令人無法忍受,neg
令人毛骨悚然,neg
令人討厭的人,neg
以呻吟聲說出,neg
傷殘退役軍人,neg
低聲含糊地說,neg
偷偷摸摸的人,neg
偷摸行走的人,neg
像哈巴狗一樣,neg
准備參加戰斗,neg
前怕狼後怕虎,neg
前言不搭後語,neg
剪不斷理還亂,neg
勒索所得之款,neg
賣假毒品給人,neg
賣弄風騷的人,neg
歷史唯物主義,neg
原子塵的降下,neg
反其道而行之,neg
發動突然襲擊,neg
變得冷酷無情,neg
變得束手無策,neg
口惠而實不至,neg
隻顧自身利益,neg
可作兩種解釋,neg
右傾機會主義,neg
吃同類的動物,neg
吊兒郎當的人,neg
含有特定意味,neg
嗚鼓而攻攻之,neg
哀莫大於心死,neg
唯恐天下不亂,neg
啪嗒一聲關上,neg
啪地一聲放下,neg
喀嚓喀嚓行進,neg
嗜殺成性的人,neg
嘈雜的談笑聲,neg
塞哩幾摳碗粿,neg
牆頭草兩邊倒,neg
處於不利地位,neg
處於支配地位,neg
大開方便之門,neg
大男人主義者,neg
天有不測風雲,neg
太歲頭上動土,neg
失去法律保護,neg
奧蘭多布魯姆,neg
如墜五裡霧中,neg
如墮五裡霧中,neg
存十一於千百,neg
宣布脫離關系,neg
將浮渣去除掉,neg
巴拉巴拉巴拉,neg
干恁老老雞掰,neg
干裡娘操雞麥,neg
異常的人或物,neg
強不知以為知,neg
心不甘情不願,neg
懷疑宗教教條,neg
惶惶不可終日,neg
惹人惱怒的事,neg
感到極度痛苦,neg
慢吞吞地行進,neg
憋著一肚子氣,neg
手無縛雞之力,neg
打腫臉充胖子,neg
拆東牆補西牆,neg
拉大旗作虎皮,neg
拍拍屁股走人,neg
擁有壓倒優勢,neg
挂羊頭賣狗肉,neg
提出論據反對,neg
無爭論之餘地,neg
無可奈何狀態,neg
無所不用其極,neg
無政府主義者,neg
暗中來回尋覓,neg
最後的審判日,neg
有什麼了不起,neg
有差別地對待,neg
有眼不識泰山,neg
模棱兩可的話,neg
模糊不清地說,neg
死無葬身之地,neg
死記硬背功課,neg
畢其功於一役,neg
氣急敗壞地說,neg
氣憤地說粗話,neg
水至清則無魚,neg
沈重的腳步聲,neg
沈重緩慢地走,neg
沒什麼了不得,neg
沒什麼了不起,neg
河水不犯井水,neg
法西斯主義者,neg
混淆國際視聽,neg
滑天下之大稽,neg
熱鍋上的螞蟻,neg
愛博而情不專,neg
愛管閑事的人,neg
牛頭不對馬嘴,neg
瓜田李下之嫌,neg
生活放蕩的人,neg
用碎紙機撕毀,neg
甩得一乾二淨,neg
百思不得其解,neg
百星不如一月,neg
睜一眼閉一眼,neg
睜隻眼閉隻眼,neg
突然止步不前,neg
笨手笨腳地做,neg
粗魯無禮的人,neg
精神上的打擊,neg
結結巴巴地說,neg
缺乏紳士風度,neg
翻手雲覆手雨,neg
背信棄義的人,neg
腳步沈重地走,neg
脫離常規的人,neg
自以為了不起,neg
蟪蛄不知春秋,neg
行為不良的人,neg
表面性的事物,neg
被控犯罪的人,neg
敗壞道德之事,neg
跩的二五八萬,neg
輕易停止的人,neg
遠水不救近火,neg
遭受風吹雨打,neg
避免直接答覆,neg
長安居大不易,neg
閉眼睛捉麻雀,neg
鬧得不可開交,neg
陰沈沈的樣子,neg
雷聲大雨點小,neg
食而不知其味,neg
驢唇不對馬嘴,neg
驢頭不對馬嘴,neg
驢脣不對馬嘴,neg
罵得狗血噴頭,neg
罵得狗血淋頭,neg
高不成低不就,neg
高鳥盡良弓藏,neg
鬼鬼祟祟做事,neg
鬼鬼祟祟的人,neg
一口吸盡西江水,neg
一哭二鬧三上吊,neg
一失足成千古恨,neg
一朝天子一朝臣,neg
上梁不正下梁歪,neg
不到黃河心不死,neg
不如意事常八九,neg
不敢越雷池一步,neg
不管三七二十一,neg
不肯越過障礙物,neg
不見棺材不落淚,neg
人心不足蛇吞象,neg
人生不就是如此,neg
今朝有酒今朝醉,neg
令人窒息的濃煙,neg
令人討厭的事物,neg
偷偷摸摸地行走,neg
偷偷摸摸的勾當,neg
傲慢無禮的行為,neg
兔子尾巴長不了,neg
加油門快速前進,neg
動不動就發脾氣,neg
佔著毛坑不拉屎,neg
發出刺耳的聲音,neg
發出嘈雜的聲音,neg
發出尖銳的聲音,neg
吵吵鬧鬧的要求,neg
