text,label,id
楊講到一個關鍵其實現在的國際情勢是取決於中美對立的連鎖反應跟菜包做了啥討好美國啥灑錢交了幾個國家跟中共嗆叭啦叭啦都沒有關係大家支持菜也純粹是草包爛到流膿根本不是菜做的多好,0,3611
@jackiejai你發這個視頻有什麼意思，這歌是習近平全國推廣的嗎，如果是的話我們那裡怎麼沒推廣開，實話實說毛澤東帶隊把日本人從中國趕出去應該記一功，如果說年輕人沒感覺到那鄧小平的改革開放把整體中國人生活水平跨越性的提高，這是大部分人都能切身感受的到的吧，本人70後可以說切身見証了中國人物質生活的改變，年輕的一代90後從能記事起可能沒怎麼感受到中國的極度貧窮覺得自己得到的一切都是理所當然的，沒有那麼多理所當然。老覺得社會虧欠你們什麼，你為什麼就不能想一想這歌是不是那些人發自內心唱的，所以說沒經歷過永遠就不懂。鄧小平死了為什麼那麼多人真心不好受因為他是真的有貢獻。實際上歐美國家才是中國人真正的敵人，那麼多年輕人被忽悠隻不過是自己平時沒什麼接觸，被洗腦。居然還有人喜歡美國，太無知了，中國就是缺少反美的教育,-1,3612
菜陰魂的媽媽還活著，在洛杉磯的亞凱迪亞。他們在美國的房子是不是要公佈一下？,0,3613
第一：其實中共的學習對象是新加坡，改革開放後的經濟政治制度都是向新加坡學習的，實踐下來中國大部分人也認可這樣的制度，台灣人嘲笑新加坡是“籠中的金絲鳥”，就可以看出自由民主對台灣的重要性；第二：大陸和台灣要說兩者完全沒關系是不可能的，要像北韓和南韓作為獨立的兩個國家，有一個前提是南北都希望統一，世界歷史上沒有一個地區獨立建國是不發生戰爭的，況且台灣如果獨立當然是美國遏制中國的馬前卒……2020不出意外的話蔡英文連任，其實大陸對於台灣誰當領導人都不介意，隻希望對岸不要當我們敵人，大家好好交流，九二共識就是一個各說各話的共識，大家坐下來談的前提,0,3614
屌蔡英文死到臨頭還牙擦檫泥普剎過江都自身難保整天批評香港批評大陸他媽的蔡英文系大陸是頭號戰犯屌中國北京用圍而不打和平統一到時看妳蔡英文往那裡跑大陸有的是時候有的是實力有籌碼有夲銭有東風四十一有三十一有卄六二十一有十七蔡英文任妳迭擇大陸隨時奉陪不怕妳去叫妳美國契老爸警告妳蔡英文收下妳的屎忽口管好妳的台灣先不要口水多多支持香港自由民主撐香港暴徒撐妳班手下大貪特貪走私香煙買官賣官分贓酬庸假公制私目無法紀另到台灣日益沉淪民不聊生成個發水面包樣不死都沒用蔡英文去死吧,-1,3615
都說韓舔共，我怎麼覺得在綠的鼻子裡，美國爸爸的屎都是香的？,-1,3616
中國沒有事，中國的高鐵已經領先世界現在正在被中國一步步趕超世界，中國很忙在趕超世界！南海沒有事，南海還是中國的南海而不是美國的南海，他要的是自由航行而吧！中國制造的東西走向了全世界，質量很好價錢又便宜，中國制造飛機，台灣無能！香港沒有事，香港還是中國的香港，再看港獨要去英國美國避難，沒有一個國家敢收他們。菲律賓也沒有事，不過台灣就有事了。台灣沒有前途了。台灣沒有條件吸引投資者來台灣目前經濟沒有可能復蘇！美國也有事，朋友越來越少，看看美國的機場都不能夠跟中國比，說真的美國太落後，再看看台灣的飛機場閩南語說（kanaSai)！台灣執政黨一直在跟人民講騙話顛倒黑白破壞台灣的安靜樂業，台灣的黨派已經成為國民內斗亂黨！成為一個看門狗和棋子永遠給世界的人看不起！台灣完蛋了！很多台灣人很喜歡講大話和吹牛這有什麼作用呢？這是台灣的不辛和悲哀，真的很倒霉，顛倒黑白一派謊言，難道台灣沒有人才了嗎？隻有亂亂抹黑反對黨！說真的這是台灣的失敗。隻有亂亂抹黑反對方。利用香港的自由暴徒來換取台灣的選票。郭台銘說的好自由民主不能當飯吃，目前台灣認賊做父太多蟑螂。呼吁台灣富有人和避免戰爭的人，你們可以移民去孟加拉國，馬來西亞，或者去印度。那不是就是新南向嗎？記得不要移民去日本，香港，印尼或者新加坡這些國家太貴了。台灣人要准備每天懂的吃咖喱而不是肉骨茶！TPP沒有了，台灣完蛋了！聽你們的理論你們根本不是一個專家在講話，如果大陸不會打台灣那台灣何必買那麼多飛機該什麼？,-1,3617
節目從來沒說要拿中國跟台灣比，這段主題本來就是在講美中霸權競爭，當然是把美中兩大國拿來比，你覺得不客觀？要不要五大洲所以有國家都拿來比？中國隻敢跟小國秀肌肉，美國正面打來還在自我催眠，開心嗎？螳螂捕蟬，黃雀在後。,1,3618
尼瑪山海經吹得天書啦你叫你的美國爸爸如何是好,-1,3619
簡直是川普跟希拉蕊的翻版媒體一面倒，恐嚇跟抹黑最後還是川普勝出～～2020下架黑心媒體跟詐騙集團,0,3620
哈哈哈哈，美國把你當條看門狗，老共把你當同胞，寧願做狗不願意堂堂正正做個中國人，真的是跪的太久了就站不起來了啊，這麼看來中國的國歌第一句話不改還是挺有道理的。,-1,3621
放心解放軍現在是不會插手的，等這群暴徒像庫爾德一樣，被美國當狗一樣拋棄時，再來打狗!完了以後就是台灣了，早晚會被當狗狗給拋棄的!榨菜聰等著領榨菜味的狗糧吧！,-1,3622
你們好像對美國爸爸干預台灣選舉沒什麼意見嘛？說好的國格的呢？呵呵呵。哦對了，你們美國爸爸也不承認你們是國家呢。果然是賤格。不是人格，是狗格哦。是給人做看門狗還要自帶狗糧的賤狗哦,-1,3623
爽拉~美國要查要審給他查，我們沒差，一樣同為民主國家，跟中共比起來，我們被美國審安全多了，起碼人不會被消失,1,3624
榨菜哥，深圳經濟和中國經濟都被你看”透透”了，美國談判靠你了。😂,0,3625
竟然沒有嘉賓說美國干涉內政？可見自由民主還是在嘴上在紙上,-1,3626
"最新報導,中共轉向巴西購買豬內臟.豬內臟最大產地當然是美國.擺明了中共在拖時間,擺明了要與美國對著幹.",0,3627
聽蔡英文談主權和國家的時候，真的是心都碎了。此時此刻，作為大陸人，我希望台灣獨立，大陸談統一有利益，但是利益是第二位的。第一位是感情，民族感情，同胞感情，不想看到台灣人民淪為反華勢力的橋頭堡。如果說利益，最大的利益就是台灣獨立助長了港獨、疆獨和藏獨。事實上，一人一票從來都不是政治，那高雄的一人一票是否能決定高雄獨立？是吧，隻要講政治就不是講一人一票，這是虛偽的。政治的本質是權力，具體點是拳頭。美國是拿著拳頭去侵略別人，中國是拿著拳頭捍衛中華團結，是拿著拳頭為中華民族謀福利。,-1,3628
韓：我是庶民，錢花光了，老婆去美國要買包包啦，快匯錢給我，匯的人會發大財喔！韓粉，快，每個人1萬元，1萬人，就1億元了，大家發大財，過好年。台灣人騙不到，那就是騙你韓粉囉！騙不到，我不姓韓。,0,3629
蔡英文告賀德芬教授，林環牆教授，彭文正教授.立委王定宇，立委管碧玲，台灣駐德國外交首席長官謝志偉和15個北美洲台灣人醫師，李中志教授等一群保皇黨，打手，你們為蔡英文辯護要拿出證據來.其實，蔡英文總統應該親自召開國際記者會說明論文和證書問題，並且以蔡英文總統私人名義開個展廳，公開展出蔡英文的所有論文和文件以及學歷和職稱證書—台大，美國康奈爾大學，英國政經學院，台灣政大，律師所，台灣東吳大學.這麼大的問題，民進黨68個立委和時代力量立委裝啞巴.還有蔡英文總統專機走私案.台灣人民有權利調查追問.,0,3630
美國比中國核導彈多幾倍也沒有用，美國就算可以襲擊中國幾十次和中國襲擊美國幾次，並沒有本質區別，而且如果因為台灣省導致中美核戰爭，美國人民是不會答應的，“對美國來說，台灣算個屁！”,-1,3631
美國是友好勢力。不適用反滲透法，解放軍2000顆導彈對準台灣。不是敵對勢力是什麼?,1,3632
https://www.youtube.com/watch?v=LN8U_T9bPOEhttps://www.youtube.com/watch?v=lU1qpkVe7rA如果你聽得懂日語，就看吧，他們說的很惡心。我在日本汽車設計7年。視頻裡出來的2個老不死的，說自己是台灣人。雖然名字是中文名，但絕對是日本人。他們的日語水平比一般的日本人還好。發音和單詞量都超過一般的日本人。台灣被日本殖民50年期間，很多日本人移居到了台灣。後來日本戰敗2戰後，日本的軍人從台灣撤走了，但那些日本居民大多數都留在了台灣。所以在台灣有很多日本人。況且，20世紀後半期日本的經濟繁榮，日本的企業在台灣設廠，把日本的影響力扎根在台灣。從而進行了《親日反中》教育。有些普通的台灣公司，在辦公室沒有中華民國的國旗，但有日本國旗。這些人雖然說自己是台灣人，但其實是日本人。在台灣發生的事情，不是國民黨和民進黨之間的斗爭。而是中國和日本之間的斗爭。幸虧日本的經濟最近20年衰弱，日本的出生率超低。要不然，台灣更會日本化。我來日本前，由於中國從不進行敵對教育，所以以為《以前的日本人》和《現在的日本人》不一樣。以為以前是以前，現在是現在。但是，來日本後發現，以前的日本人和現在的日本人一模一樣，根本沒變。日本人變態多，而且日本人很可怕的。如果不是看美國的臉色，20世紀後半期日本會重新發動了侵略戰爭。時間變了，人也變了，但那次歷史發生的原因還存在並且不知道歷史，那歷史肯定會重演。很多日本人不承認日本的亞洲侵略歷史，而且日本當時發動侵略戰爭的原因，到目前為止完好的保存著。日本人侵略亞洲的原因：1.天皇是神，日本人是神的子孫。日本人是地球上最優秀的人種。2.日本的自然災害多。總結：這麼優秀的日本人為什麼在這麼低劣的土地上生活，所以要開拓自己的新土地。視頻裡的老太婆說：日本人統治台灣時是天使，支那（國民黨）統治台灣時是惡魔。反正那2個老人說的超惡心。很多台灣人說中國人是《支那》，說《支那》的台灣人，要麼是傻子，要麼是日本人。,0,3633
都不需要你堅定，有美國的存在本來就決定了和平統一是不可能做到的,-1,3634
武漢這次的新型病毒也不能排除是台灣借中美貿易戰時利用間諜在大陸放病毒搞破壞，然後嫁禍美國離間中美關系從中得利。,0,3635
共產黨滲透的不隻臺灣，還有美國和其他各民主國家,1,3636
